dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,oracle,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.7069219701176903,0.658334771356152,1.3652567414738424,False,True,False,False,False,7,0.3333333333333333,1,False,1.3652567414738424,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.04158468008528894,42.880362142021404,0.04158468008528894,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.29456369997933507,0.29456369997933507,,0.29456369997933507,0.29404280008748174,0.00044710002839565277,,7.379986345767975e-05,,,,,,,,,,,,,,,0.29456369997933507,0.29404280008748174,,0.00044710002839565277,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.25,4,2403220415170729425,oracle,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.9159500517175476,0.636770772562635,1.5527208242801827,False,True,False,False,False,8,0.38095238095238093,1,False,1.5527208242801827,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.11078903298722714,1000000000000.0,0.11078903298722714,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.7000376000069082,1.7000376000069082,,1.7000376000069082,1.6987193000968546,0.0011452001053839922,,0.0001730998046696186,,,,,,,,,,,,,,,1.7000376000069082,1.6987193000968546,,0.0011452001053839922,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.25,5,6872264084028972528,oracle,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,0.7312457388303,1.860021789069298,1.128776050238998,False,False,False,False,False,6,0.2857142857142857,1,False,1.128776050238998,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.012736090786287634,28.692640595680075,0.012736090786287634,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.2136894001159817,1.2136894001159817,,1.2136894001159817,1.212555899983272,0.0009315998759120703,,0.00020190025679767132,,,,,,,,,,,,,,,1.2136894001159817,1.212555899983272,,0.0009315998759120703,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.25,6,2960174448926788309,oracle,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.4293952475212861,1.3901312276893467,1.4195264752120171,False,True,False,False,False,8,0.38095238095238093,2,True,1.8195264752106328,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.34938207855132947,1000000000000.0,0.34938207855132947,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.296285199932754,1.296285199932754,,1.296285199932754,1.2950295999180526,0.0010957999620586634,,0.00015980005264282227,,,,,,,,,,,,,,,1.296285199932754,1.2950295999180526,,0.0010957999620586634,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.25,7,487538541740079492,oracle,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.2777505584248727,0.4000000000007498,0.6777505584256225,False,True,False,False,False,4,0.19047619047619047,1,False,0.6777505584256225,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.09315630935725387,1000000000000.0,0.09315630935725387,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9272853001020849,0.9272853001020849,,0.9272853001020849,0.9260324998758733,0.0010005999356508255,,0.00025220029056072235,,,,,,,,,,,,,,,0.9272853001020849,0.9260324998758733,,0.0010005999356508255,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.25,8,8944360389817641778,oracle,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.6070383246531872,0.5967780238099842,1.2038163484631714,False,True,False,False,False,6,0.2857142857142857,1,False,1.2038163484631714,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0947830554030819,36.16509792099291,0.0947830554030819,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.757664900040254,0.757664900040254,,0.757664900040254,0.756464600097388,0.0010055999737232924,,0.0001946999691426754,,,,,,,,,,,,,,,0.757664900040254,0.756464600097388,,0.0010055999737232924,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.25,9,8813969001206210334,oracle,1.0,0.3255102498039183,0.6744897501960817,0.6744897501960817,0.4549364231195727,ok,False,True,,,0.2812654625480184,1.4701535434274788,1.1888880808794604,False,True,False,False,False,6,0.2857142857142857,1,False,1.1888880808794604,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0005960459799273503,1000000000000.0,0.0005960459799273503,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0412590999621898,1.0412590999621898,,1.0412590999621898,1.03964259987697,0.0013848000671714544,,0.00023170001804828644,,,,,,,,,,,,,,,1.0412590999621898,1.03964259987697,,0.0013848000671714544,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.5,0,8921300034106894521,oracle,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,0.2494604176858216,1.5050253413699128,1.2555649236840911,False,True,False,False,False,6,0.2857142857142857,1,False,1.2555649236840911,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.05690490876054198,52.556491427113194,0.05690490876054198,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.5136203998699784,0.5136203998699784,,0.5136203998699784,0.5118058000225574,0.0016127999406307936,,0.0002017999067902565,,,,,,,,,,,,,,,0.5136203998699784,0.5118058000225574,,0.0016127999406307936,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.5,1,6249237337209775095,oracle,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.5211326983195215,1.6522246625803858,1.1310919642608643,False,True,False,False,False,6,0.2857142857142857,1,False,1.1310919642608643,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.005646348996193493,1000000000000.0,0.005646348996193493,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0666590998880565,1.0666590998880565,,1.0666590998880565,1.0653098998591304,0.001167600043118,,0.00018159998580813408,,,,,,,,,,,,,,,1.0666590998880565,1.0653098998591304,,0.001167600043118,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.5,2,8518224005691324179,oracle,0.20000000000000018,1.0,-0.7999999999999998,0.7999999999999998,0.6399999999999997,ok,False,True,,,-0.37815206420216174,1.07444506204162,1.4525971262437816,False,True,False,False,False,7,0.3333333333333333,1,False,1.4525971262437816,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0005822686784094249,1000000000000.0,0.0005822686784094249,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.7632995001040399,0.7632995001040399,,0.7632995001040399,0.762232500128448,0.0009152002166956663,,0.00015179975889623165,,,,,,,,,,,,,,,0.7632995001040399,0.762232500128448,,0.0009152002166956663,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.5,3,6082796847984255866,oracle,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.27470697337043304,1.5057455036344092,1.2310385302639761,False,True,False,False,False,6,0.2857142857142857,1,False,1.2310385302639761,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.02257335779009054,50.78867110536712,0.02257335779009054,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.7787190000526607,0.7787190000526607,,0.7787190000526607,0.7769031999632716,0.001653800019994378,,0.00016200006939470768,,,,,,,,,,,,,,,0.7787190000526607,0.7769031999632716,,0.001653800019994378,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.5,4,7571803659402761858,oracle,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.7999999999992908,1.400000000000456,0.6000000000011652,False,True,False,False,False,4,0.19047619047619047,1,False,0.6000000000011652,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.02102029552857104,1000000000000.0,0.02102029552857104,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.8939739000052214,1.8939739000052214,,1.8939739000052214,1.8930565000046045,0.0007521999068558216,,0.00016520009376108646,,,,,,,,,,,,,,,1.8939739000052214,1.8930565000046045,,0.0007521999068558216,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=3/21
dgp1,500,500,1.0,0.5,5,4301693319328434092,oracle,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,False,True,,,0.9999999999993765,1.9554790368079777,0.9554790368086012,False,True,False,False,False,5,0.23809523809523808,1,False,0.9554790368086012,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.030323168756574738,1000000000000.0,0.030323168756574738,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.422266400186345,1.422266400186345,,1.422266400186345,1.4210041998885572,0.0010834999848157167,,0.0001787003129720688,,,,,,,,,,,,,,,1.422266400186345,1.4210041998885572,,0.0010834999848157167,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp1,500,500,1.0,0.5,6,2890756389631300660,oracle,1.6,1.0,0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,1.199999999999506,1.8000000000006777,0.6000000000011718,False,False,False,False,False,4,0.19047619047619047,1,False,0.6000000000011718,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.000702575596404314,1000000000000.0,0.000702575596404314,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.5018068999052048,1.5018068999052048,,1.5018068999052048,1.5005385999102145,0.001003399956971407,,0.00026490003801882267,,,,,,,,,,,,,,,1.5018068999052048,1.5005385999102145,,0.001003399956971407,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp1,500,500,1.0,0.5,7,6240145094906884257,oracle,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,0.16970544309999477,1.58722423966376,1.4175187965637652,False,True,False,False,False,7,0.3333333333333333,1,False,1.4175187965637652,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.009574848382462373,1000000000000.0,0.009574848382462373,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.31491390010342,1.31491390010342,,1.31491390010342,1.3141227001324296,0.0006442000158131123,,0.00014699995517730713,,,,,,,,,,,,,,,1.31491390010342,1.3141227001324296,,0.0006442000158131123,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp1,500,500,1.0,0.5,8,1813243912761139151,oracle,1.6,1.0,0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,1.164909793838769,2.3553810529209174,1.1904712590821485,False,False,False,False,False,6,0.2857142857142857,1,False,1.1904712590821485,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0017398165721509526,55.592437239158286,0.0017398165721509526,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.7786274999380112,0.7786274999380112,,0.7786274999380112,0.7772160000167787,0.0012517999857664108,,0.0001596999354660511,,,,,,,,,,,,,,,0.7786274999380112,0.7772160000167787,,0.0012517999857664108,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.5,9,7754220751498544332,oracle,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.3772048424829346,1.5295750695042163,1.1523702270212817,False,True,False,False,False,6,0.2857142857142857,1,False,1.1523702270212817,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0013021389936255525,1000000000000.0,0.0013021389936255525,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.189608999993652,1.189608999993652,,1.189608999993652,1.1889577999245375,0.0005252000410109758,,0.00012600002810359,,,,,,,,,,,,,,,1.189608999993652,1.1889577999245375,,0.0005252000410109758,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.75,0,6105184535823014067,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.135497787234303,2.358689730882326,1.2231919436480228,False,True,False,False,False,6,0.2857142857142857,1,False,1.2231919436480228,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0008371980990692177,1000000000000.0,0.0008371980990692177,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.5089811999350786,0.5089811999350786,,0.5089811999350786,0.5076216999441385,0.0012203999795019627,,0.00013910001143813133,,,,,,,,,,,,,,,0.5089811999350786,0.5076216999441385,,0.0012203999795019627,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.75,1,5787680492382243797,oracle,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.9688194438232172,2.133247461016516,1.1644280171932988,False,True,False,False,False,6,0.2857142857142857,1,False,1.1644280171932988,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.008094254476024236,1000000000000.0,0.008094254476024236,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0600533001124859,1.0600533001124859,,1.0600533001124859,1.0568343000486493,0.0030263999942690134,,0.00019260006956756115,,,,,,,,,,,,,,,1.0600533001124859,1.0568343000486493,,0.0030263999942690134,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp1,500,500,1.0,0.75,2,7715011962480515114,oracle,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.6667746297247762,2.492319577924777,1.825544948200001,False,True,False,False,False,9,0.42857142857142855,1,False,1.825544948200001,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.06425148121088164,22.09481717154248,0.06425148121088164,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.5239486000500619,0.5239486000500619,,0.5239486000500619,0.5223693998996168,0.0013966001570224762,,0.00018259999342262745,,,,,,,,,,,,,,,0.5239486000500619,0.5223693998996168,,0.0013966001570224762,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.75,3,3790617466166758342,oracle,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,0.5175598291611334,2.066606323063931,1.5490464939027975,False,True,False,False,False,8,0.38095238095238093,1,False,1.5490464939027975,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.09658158201742047,21.521703331746963,0.09658158201742047,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.8773978999815881,0.8773978999815881,,0.8773978999815881,0.8763619000092149,0.0008994000963866711,,0.00013659987598657608,,,,,,,,,,,,,,,0.8773978999815881,0.8763619000092149,,0.0008994000963866711,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.75,4,5581514740343789468,oracle,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.2775761802300898,2.544223885247319,1.2666477050172293,False,True,False,False,False,6,0.2857142857142857,1,False,1.2666477050172293,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.10953438337694103,50.30202828206556,0.10953438337694103,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.1315369999501854,1.1315369999501854,,1.1315369999501854,1.1298450001049787,0.0014764999505132437,,0.00021549989469349384,,,,,,,,,,,,,,,1.1315369999501854,1.1298450001049787,,0.0014764999505132437,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.75,5,5037644640409498618,oracle,1.2000000000000002,1.6744897501960816,-0.4744897501960814,0.4744897501960814,0.22514052304113974,ok,False,True,,,0.38533512666800573,1.8625943116995467,1.4772591850315409,False,True,False,False,False,8,0.38095238095238093,1,False,1.4772591850315409,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.013897861200616679,26.065151328390495,0.013897861200616679,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9652805000077933,0.9652805000077933,,0.9652805000077933,0.9645311001222581,0.0006189001724123955,,0.0001304997131228447,,,,,,,,,,,,,,,0.9652805000077933,0.9645311001222581,,0.0006189001724123955,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.75,6,6208396478685103682,oracle,1.2000000000000002,1.6744897501960816,-0.4744897501960814,0.4744897501960814,0.22514052304113974,ok,False,True,,,0.38051474411671327,1.7948035937083948,1.0142888495922782,False,True,False,False,False,6,0.2857142857142857,2,True,1.4142888495916814,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.06812359954881399,1000000000000.0,0.06812359954881399,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.4980915999040008,1.4980915999040008,,1.4980915999040008,1.4966498001012951,0.001177300000563264,,0.00026449980214238167,,,,,,,,,,,,,,,1.4980915999040008,1.4966498001012951,,0.001177300000563264,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.75,7,8355529234333252251,oracle,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.468804008966319,2.528377488669559,1.05957347970324,False,True,False,False,False,5,0.23809523809523808,1,False,1.05957347970324,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.050601541046555634,1000000000000.0,0.050601541046555634,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.3344596999231726,1.3344596999231726,,1.3344596999231726,1.3330236000474542,0.0012662000954151154,,0.00016989978030323982,,,,,,,,,,,,,,,1.3344596999231726,1.3330236000474542,,0.0012662000954151154,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,1.0,0.75,8,5900992892472779602,oracle,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.4724495183278854,2.2944704120005137,0.8220208936726283,False,True,False,False,False,4,0.19047619047619047,1,False,0.8220208936726283,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.08120646040079561,63.42174498721536,0.08120646040079561,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9064525000285357,0.9064525000285357,,0.9064525000285357,0.9049603999592364,0.0013190999161452055,,0.00017300015315413475,,,,,,,,,,,,,,,0.9064525000285357,0.9049603999592364,,0.0013190999161452055,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,1.0,0.75,9,4790023341411375249,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,0.6952615710807764,2.3860400089837377,1.6907784379029613,False,True,False,False,False,8,0.38095238095238093,1,False,1.6907784379029613,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.023916378682456715,18.878120922642353,0.023916378682456715,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.1609757000114769,1.1609757000114769,,1.1609757000114769,1.1598406000994146,0.0009860999416559935,,0.00014899997040629387,,,,,,,,,,,,,,,1.1609757000114769,1.1598406000994146,,0.0009860999416559935,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,0.5,0.25,0,4268585956226216100,oracle,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-1.0,0.9934410215868283,1.9934410215868283,False,True,True,False,True,10,0.47619047619047616,1,False,1.9934410215868283,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0035566193807408035,26.420029614013107,0.0035566193807408035,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.8527179998345673,0.8527179998345673,,0.8527179998345673,0.8511672001332045,0.0014337000902742147,,0.00011709961108863354,,,,,,,,,,,,,,,0.8527179998345673,0.8511672001332045,,0.0014337000902742147,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,0.5,0.25,1,3461800566445046451,oracle,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,-0.5315572686928061,2.0802691051633344,2.6118263738561405,False,True,False,False,False,13,0.6190476190476191,1,False,2.6118263738561405,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.016562191207207404,17.019628367086042,0.016562191207207404,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.959319100016728,0.959319100016728,,0.959319100016728,0.9574438999406993,0.0017379999626427889,,0.00013720011338591576,,,,,,,,,,,,,,,0.959319100016728,0.9574438999406993,,0.0017379999626427889,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,0.5,0.25,2,106727618520305362,oracle,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,False,True,,,-0.8177421956274123,1.8000000000004546,2.537540242566644,False,True,False,False,False,13,0.6190476190476191,2,True,2.617742195627867,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.063508482916412,1000000000000.0,0.063508482916412,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.1696244000922889,1.1696244000922889,,1.1696244000922889,1.168684900039807,0.000817200168967247,,0.00012229988351464272,,,,,,,,,,,,,,,1.1696244000922889,1.168684900039807,,0.000817200168967247,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,0.5,0.25,3,6767523142620760153,oracle,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,2.126002545811607,2.510900690163167,False,True,True,False,True,13,0.6190476190476191,2,True,3.126002545811607,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00456905102422317,12.336266317173509,0.00456905102422317,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.305489500053227,1.305489500053227,,1.305489500053227,1.3037266000173986,0.0015563999768346548,,0.00020650005899369717,,,,,,,,,,,,,,,1.305489500053227,1.3037266000173986,,0.0015563999768346548,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,0.5,0.25,4,7765983952748921768,oracle,-0.8,0.3255102498039183,-1.1255102498039182,1.1255102498039182,1.2667733224136783,ok,False,True,,,-1.0,1.465579523934919,2.2834116724134677,False,True,True,False,True,12,0.5714285714285714,2,True,2.465579523934919,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.000765434350908565,26.0509788901718,0.000765434350908565,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.263821099884808,1.263821099884808,,1.263821099884808,1.262071300065145,0.001554399961605668,,0.00019539985805749893,,,,,,,,,,,,,,,1.263821099884808,1.262071300065145,,0.001554399961605668,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp1,500,500,0.5,0.25,5,4883271868226045389,oracle,-0.6,0.3255102498039183,-0.9255102498039183,0.9255102498039183,0.8565692224921112,ok,False,True,,,-1.0,0.40000000000018104,1.400000000000181,False,True,True,False,True,8,0.38095238095238093,1,False,1.400000000000181,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.002350849865488543,1000000000000.0,0.002350849865488543,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.1367170999292284,1.1367170999292284,,1.1367170999292284,1.1351463000755757,0.0013873998541384935,,0.00018339999951422215,,,,,,,,,,,,,,,1.1367170999292284,1.1351463000755757,,0.0013873998541384935,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp1,500,500,0.5,0.25,6,5302641172668229412,oracle,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-0.805840137112749,1.373508371370969,2.1793485084837183,False,True,False,False,False,11,0.5238095238095238,1,False,2.1793485084837183,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0327161482852313,23.84940879862802,0.0327161482852313,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.996347000123933,0.996347000123933,,0.996347000123933,0.9912660999689251,0.004629800096154213,,0.00045110005885362625,,,,,,,,,,,,,,,0.996347000123933,0.9912660999689251,,0.004629800096154213,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
