dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,dml_quantile_penalty,dml_ridge_alpha,dml_quantile_solver,dml_qr_fit_count,dml_runtime_mean_alpha_sec,dml_runtime_max_alpha_sec,dml_qr_nonzero_mean,dml_z_resid_var_mean,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,500,500,0.1,0.25,0,5443369904443752480,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0008481729095496977,3.3048597785965628,0.0008481729095496977,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.180912899959367,29.180912899959367,,29.180912899959367,29.13176709995605,0.0009617000469006598,,0.0008100999402813613,29.180912899959367,0.04737400001613423,,,29.13176709995605,,0.0009617000469006598,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3872216761893859,1.4857621000264771,4.174603174603175,3.15054309474311,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.75,0,1263103262938862198,dml_ivqr,1.2000000000000002,1.6744897501960816,-0.4744897501960814,0.4744897501960814,0.22514052304113974,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.006787629942865126,2.8006257910340406,0.006787629942865126,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.25243110000156,31.25243110000156,,31.25243110000156,31.20815209997818,0.000548899988643825,,0.0005637999856844544,31.25243110000156,0.04316630004905164,,,31.20815209997818,,0.000548899988643825,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.486097847610446,1.5748308000038378,3.3968253968253967,3.0196858361712997,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.75,1,8214176606832562977,dml_ivqr,1.2000000000000002,1.6744897501960816,-0.4744897501960814,0.4744897501960814,0.22514052304113974,ok,False,True,,,-0.9695727553086456,2.661360917913601,3.6309336732222466,False,True,False,False,False,18,0.8571428571428571,1,False,3.6309336732222466,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.003196449847466901,7.232674324527728,0.003196449847466901,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.578228699974716,31.578228699974716,,31.578228699974716,31.535906299948692,0.0005190999945625663,,0.0005175000405870378,31.578228699974716,0.041285799990873784,,,31.535906299948692,,0.0005190999945625663,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.501705328568018,1.6245689999777824,2.3492063492063493,3.4577704301048837,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.75,2,3693845922556076721,dml_ivqr,0.6000000000000001,1.6744897501960816,-1.0744897501960815,1.0744897501960815,1.1545282232764376,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,1.6377714380789095e-05,3.5968229113783448,1.6377714380789095e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.21079510002164,31.21079510002164,,31.21079510002164,31.176013500022236,0.0005796999903395772,,0.0006250999867916107,31.21079510002164,0.033576800022274256,,,31.176013500022236,,0.0005796999903395772,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4845676190563522,1.6420583999715745,3.3333333333333335,3.34157510636208,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.75,3,135785129293186727,dml_ivqr,0.40000000000000013,1.6744897501960816,-1.2744897501960815,1.2744897501960815,1.6243241233548702,ok,False,True,,,-1.0,2.8449609271331098,3.8449609271331098,False,True,True,False,True,20,0.9523809523809523,1,False,3.8449609271331098,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.004723169229786816,6.142930331711965,0.004723169229786816,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,18.806359699985478,18.806359699985478,,18.806359699985478,18.769305200024974,0.00029399996856227517,,0.0005740000051446259,18.806359699985478,0.03618649998679757,,,18.769305200024974,,0.00029399996856227517,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8937732142762148,1.1749577999580652,5.476190476190476,2.7318281227059735,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,1.0,0.75,4,591946320430072266,dml_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,-0.6028477580959839,2.743273301402243,3.346121059498227,False,True,False,False,False,17,0.8095238095238095,1,False,3.346121059498227,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0009533530705851177,5.930184193543143,0.0009533530705851177,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,18.51614449999761,18.51614449999761,,18.51614449999761,18.477795200014953,0.0002929000183939934,,0.00042429997120052576,18.51614449999761,0.037632099993061274,,,18.477795200014953,,0.0002929000183939934,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8798919523805602,1.191210399963893,3.634920634920635,3.122564414821701,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.25,0,1910729031809268198,dml_ivqr,1.6,0.3255102498039183,1.2744897501960817,1.2744897501960817,1.6243241233548706,ok,False,True,,,-1.0,3.0,3.4429905929295637,False,True,True,True,True,18,0.8571428571428571,4,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,1.2555753063331876,5.127164411517992,1.2555753063331876,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.80527030001394,75.80527030001394,,75.80527030001394,75.71453500003554,0.0005064000142738223,,0.0012036999105475843,75.80527030001394,0.08902520005358383,,,75.71453500003554,,0.0005064000142738223,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.6054491571433442,3.877528099983465,4.507936507936508,3.7644768765451553,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.25,1,3726041563178316069,dml_ivqr,-0.3999999999999999,0.3255102498039183,-0.7255102498039182,0.7255102498039182,0.5263651225705438,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,2.9951297713352674e-05,2.8877668754151795,2.9951297713352674e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.69128530001035,75.69128530001035,,75.69128530001035,75.59537890000502,0.0005214999546296895,,0.0009890000219456851,75.69128530001035,0.09439590002875775,,,75.59537890000502,,0.0005214999546296895,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.5997750904837935,3.915235800028313,3.6666666666666665,3.4158684238472588,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.25,2,5323326372227771519,dml_ivqr,2.4000000000000004,0.3255102498039183,2.074489750196082,2.074489750196082,4.303507723668602,ok,False,True,,,-1.0,3.0,3.8258374199870477,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.8960814840896585,4.242128749367642,0.8960814840896585,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,76.14343559998088,76.14343559998088,,76.14343559998088,76.05527800001437,0.00043379998533055186,,0.0014378000050783157,76.14343559998088,0.08628599997609854,,,76.05527800001437,,0.00043379998533055186,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.6216749952346574,4.088993399986066,5.015873015873016,3.9120725862581778,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.25,3,4628905610831562109,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005466950801676246,1.8273695425773013,0.005466950801676246,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.46649199997773,75.46649199997773,,75.46649199997773,75.37362440000288,0.0007395999855361879,,0.0011683999910019338,75.46649199997773,0.09095959999831393,,,75.37362440000288,,0.0007395999855361879,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.589215633326343,3.7858036999823526,3.1904761904761907,3.907779114477625,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.25,4,1568877946113470263,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.14669436677692096,2.914303111940359,0.14669436677692096,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.96250299998792,75.96250299998792,,75.96250299998792,75.88038839999354,0.0006375000230036676,,0.0012252000160515308,75.96250299998792,0.08025189995532855,,,75.88038839999354,,0.0006375000230036676,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.6133467666638484,3.9353770000161603,4.492063492063492,3.7589340975687553,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.5,0,3142077308398276958,dml_ivqr,-0.6,1.0,-1.6,1.6,2.5600000000000005,ok,False,True,,,-1.0,2.4409273762421364,2.174068385884633,False,True,True,False,True,12,0.5714285714285714,3,True,3.4409273762421364,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.8781883221809318,7.23356167488186,0.8781883221809318,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.61691839998821,75.61691839998821,,75.61691839998821,75.53130039997632,0.0005296999588608742,,0.0014090000186115503,75.61691839998821,0.0836793000344187,,,75.53130039997632,,0.0005296999588608742,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.5967241095273668,3.7743553000036627,6.0476190476190474,2.9764575584337094,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.5,1,255438275652740788,dml_ivqr,-1.0,1.0,-2.0,2.0,4.0,ok,False,True,,,-1.0,3.0,3.9386846292299453,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.010805484831138187,4.111742239092383,0.010805484831138187,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,74.01615799998399,74.01615799998399,,74.01615799998399,73.94413540000096,0.0005828000139445066,,0.0007353999535553157,74.01615799998399,0.07070440001552925,,,73.94413540000096,,0.0005828000139445066,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.521144499999493,4.037975899991579,6.587301587301587,4.637202111989834,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.5,2,5152805869060750751,dml_ivqr,2.0,1.0,1.0,1.0,1.0,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.014157147417051269,2.7044725399330436,0.014157147417051269,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.217573300004,75.217573300004,,75.217573300004,75.15950190002332,0.0005680000176653266,,0.000714499969035387,75.217573300004,0.05678889999398962,,,75.15950190002332,,0.0005680000176653266,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.5790192761813246,3.8606390999630094,6.603174603174603,3.860529839100702,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.5,3,3098368629208354298,dml_ivqr,2.8000000000000003,1.0,1.8000000000000003,1.8000000000000003,3.240000000000001,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00018635489435569035,3.310159928005422,0.00018635489435569035,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,41.36996059998637,41.36996059998637,,41.36996059998637,41.31098030001158,0.0003016000264324248,,0.0006015999824739993,41.36996059998637,0.05807709996588528,,,41.31098030001158,,0.0003016000264324248,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.9671863285669435,2.746821800014004,6.158730158730159,3.6147171190377407,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.5,4,3163342545083436766,dml_ivqr,-0.19999999999999996,1.0,-1.2,1.2,1.44,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,7.072577128745205e-05,0.684422001344836,7.072577128745205e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,41.12044999998761,41.12044999998761,,41.12044999998761,41.049297699995805,0.0004188999882899225,,0.0006526000215671957,41.12044999998761,0.07008079998195171,,,41.049297699995805,,0.0004188999882899225,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.9547245761856349,2.199754400004167,6.603174603174603,3.966102232100434,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.75,0,2453273005824051283,dml_ivqr,-1.0,1.6744897501960816,-2.6744897501960816,2.6744897501960816,7.152895423903899,ok,False,True,,,-1.0,3.0,3.8167282327395387,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.18189881681409661,4.074523750443624,0.18189881681409661,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.40058860002318,75.40058860002318,,75.40058860002318,75.31200070003979,0.0005546999746002257,,0.0010323000024072826,75.40058860002318,0.08700090000638738,,,75.31200070003979,,0.0005546999746002257,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.586280961895162,3.8611080999835394,3.634920634920635,3.5493485066710764,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.75,1,1368132879485589410,dml_ivqr,-0.19999999999999996,1.6744897501960816,-1.8744897501960816,1.8744897501960816,3.5137118235901683,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,9.358405947846059e-05,2.2301745809733755,9.358405947846059e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,74.84835240000393,74.84835240000393,,74.84835240000393,74.76138450001599,0.0005790000432170928,,0.0008369999704882503,74.84835240000393,0.0855518999742344,,,74.76138450001599,,0.0005790000432170928,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.5600610619044994,3.96478570002364,3.1746031746031744,4.207448936292484,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.75,2,6256780109891259845,dml_ivqr,2.6,1.6744897501960816,0.9255102498039185,0.9255102498039185,0.8565692224921116,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0007149254469912312,0.5910183300204433,0.0007149254469912312,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.0791942999931,75.0791942999931,,75.0791942999931,75.00184450001689,0.0005679000169038773,,0.0008539999835193157,75.0791942999931,0.0759278999757953,,,75.00184450001689,,0.0005679000169038773,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.571511661902713,3.821433099976275,3.7936507936507935,3.9168888703262694,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.75,3,7927404926494615207,dml_ivqr,0.8,1.6744897501960816,-0.8744897501960816,0.8744897501960816,0.7647323231980051,ok,False,True,,,-1.0,2.646428663378025,2.5701059182412247,False,False,True,False,True,14,0.6666666666666666,2,True,3.646428663378025,-1.0,3.0,21,0.2,False,False,False,0,0.0,1.8657183621120383,6.3496528737246205,1.8657183621120383,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.32324910000898,75.32324910000898,,75.32324910000898,75.24603169999318,0.0005316000315360725,,0.0008409000001847744,75.32324910000898,0.07584489998407662,,,75.24603169999318,,0.0005316000315360725,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.583140052381038,3.790023099980317,4.253968253968254,3.352204686366972,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,0.1,0.75,4,4207859021104667205,dml_ivqr,2.6,1.6744897501960816,0.9255102498039185,0.9255102498039185,0.8565692224921116,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00019108001391976917,0.4552902505773365,0.00019108001391976917,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,74.61626009998145,74.61626009998145,,74.61626009998145,74.5369562000269,0.0005966000026091933,,0.001079699955880642,74.61626009998145,0.07762759999604896,,,74.5369562000269,,0.0005966000026091933,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.5493741333290623,3.7695529999909922,2.5555555555555554,3.1892189420783574,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.25,0,7494914058133643051,dml_ivqr,-1.0,0.3255102498039183,-1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,-1.0,0.48141431070721696,1.4814143107072169,False,True,True,False,True,8,0.38095238095238093,1,False,1.4814143107072169,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.12781996609601043,45.06365481550799,0.12781996609601043,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.68099969998002,75.68099969998002,,75.68099969998002,75.60288250003941,0.0005785999819636345,,0.0009163999930024147,75.68099969998002,0.0766221999656409,,,75.60288250003941,,0.0005785999819636345,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.600132752384525,3.8959317000117153,3.9047619047619047,3.9658303826022014,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.25,1,4264187032322116053,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.8758003088445037,1.8694860518722567,2.7452863607167606,False,True,False,False,False,14,0.6666666666666666,1,False,2.7452863607167606,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00408532932701192,14.827565134914188,0.00408532932701192,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,75.8827741999994,75.8827741999994,,75.8827741999994,75.82274060003692,0.00044759997399523854,,0.0007846999797038734,75.8827741999994,0.058801300008781254,,,75.82274060003692,,0.00044759997399523854,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.610602452383665,3.9457343999529257,4.158730158730159,4.159310683788877,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.25,2,3144824302101929593,dml_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,False,True,,,-1.0,2.9474357624560046,3.9474357624560046,False,True,True,False,True,20,0.9523809523809523,1,False,3.9474357624560046,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01165066585161465,4.277672316414004,0.01165066585161465,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,76.30224259995157,76.30224259995157,,76.30224259995157,76.23923160001868,0.0005359999486245215,,0.0006278999499045312,76.30224259995157,0.06184710003435612,,,76.23923160001868,,0.0005359999486245215,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,3.6304352190511833,3.9715624999953434,4.650793650793651,3.8794992125644767,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.25,3,153338911692169885,dml_ivqr,-0.8,0.3255102498039183,-1.1255102498039182,1.1255102498039182,1.2667733224136783,ok,False,True,,,-1.0,0.8336327984375752,1.8336327984375753,False,True,True,False,True,10,0.47619047619047616,1,False,1.8336327984375753,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005876637835388648,19.358229158952184,0.005876637835388648,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,90.31420049996814,90.31420049996814,,90.31420049996814,90.24372960004257,0.0009902999736368656,,0.0008991999202407897,90.31420049996814,0.06858140003168955,,,90.24372960004257,,0.0009902999736368656,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,4.29731452381072,6.423217600036878,4.142857142857143,3.2550138734839345,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.25,4,2483532955640449521,dml_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.6534503898841357,2.0335700603336138,2.6870204502177497,False,True,False,False,False,14,0.6666666666666666,1,False,2.6870204502177497,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01860164644663869,18.7023329666766,0.01860164644663869,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,91.2123067000066,91.2123067000066,,91.2123067000066,91.13560059998417,0.0009592999704182148,,0.0009104000055231154,91.2123067000066,0.07483640004647896,,,91.13560059998417,,0.0009592999704182148,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,4.339784614276141,6.506810899998527,3.761904761904762,3.5535232427057406,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.5,0,613425075805081680,dml_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,-0.4155619535219086,2.1137260530960194,2.5292880066179277,False,True,False,False,False,13,0.6190476190476191,1,False,2.5292880066179277,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.026664933866026426,10.026028507768473,0.026664933866026426,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,157.2933505999972,157.2933505999972,,157.2933505999972,157.12872600002447,0.0010951999574899673,,0.0018840000266209245,157.2933505999972,0.16164539998862892,,,157.12872600002447,,0.0010951999574899673,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.482311257144569,8.33289550000336,6.603174603174603,3.8776678758997485,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.5,1,1303966623794445782,dml_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,0.15933139823145656,1.9504712590219735,1.791139860790517,False,True,False,False,False,9,0.42857142857142855,1,False,1.791139860790517,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00020921242575498876,18.117821091249354,0.00020921242575498876,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,153.43217369995546,153.43217369995546,,153.43217369995546,153.26337320002494,0.0018295000190846622,,0.0022926999372430146,153.43217369995546,0.16467829997418448,,,153.26337320002494,,0.0018295000190846622,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.298245842862387,8.194151500007138,5.507936507936508,3.4606872906029538,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.5,2,3774163700434262699,dml_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,-0.6267138889932572,2.413989255485401,3.0407031444786585,False,True,False,False,False,16,0.7619047619047619,1,False,3.0407031444786585,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.008912382653743237,6.599950537183082,0.008912382653743237,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,152.02206950000254,152.02206950000254,,152.02206950000254,151.85675079998327,0.0013348000356927514,,0.0016374000115320086,152.02206950000254,0.16234649997204542,,,151.85675079998327,,0.0013348000356927514,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.2312626523697485,7.76075930002844,6.888888888888889,3.6542881906969007,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
